est_diameter_min,est_diameter_max,relative_velocity,miss_distance,orbiting_body,sentry_object,absolute_magnitude,hazardous
0.0231502122,0.0517654482,32338.2708571016,9468128.03037749,1,1,25.3,False
0.1160259082,0.2594418179,38142.0852568369,32215563.931383576,1,1,21.8,True
0.04411182,0.0986370281,73084.9746604061,50798113.18187648,1,1,23.9,False
0.0076657557,0.0171411509,84512.4690181082,62047087.85641557,1,1,27.7,False
0.1529519353,0.3420109247,24798.886029483,55963340.05481488,1,1,21.2,False
0.0319561887,0.0714562102,43853.8086645185,649474.978824427,1,1,24.6,False
0.0530340723,0.1185877909,39848.5315197896,15983821.26610538,1,1,23.5,False
0.0088014652,0.0196806745,58393.5757044556,63436801.35503764,1,1,27.4,False
0.3841978911,0.8590926012,28034.1743466065,36611916.06577171,1,1,19.2,False
0.0146067964,0.0326617897,31240.0828501493,2591347.902586383,1,1,26.3,False
0.437074004,0.9773271842,97074.5266122138,60614874.08163968,1,1,18.92,False
0.0699125232,0.1563291544,53523.2613736055,58566555.39187072,1,1,22.9,False
0.0119276525,0.0266710417,77532.9095923049,65122449.46481222,1,1,26.74,False
0.0802703167,0.1794898848,18825.4666679312,34955788.717035495,1,1,22.6,False
0.0921626549,0.2060819612,20395.595886947,38231984.194325246,1,1,22.3,False
0.0291443905,0.0651688382,52100.0745929366,6855522.315343468,1,1,24.8,False
0.0366906138,0.0820427065,33110.9220335835,6878918.689181905,1,1,24.3,False
0.046190746,0.1032856481,22918.7509740226,21010806.81182739,1,1,23.8,False
0.1160259082,0.2594418179,12260.6182664195,37333411.468437046,1,1,21.8,False
0.3346223745,0.7482383761,63986.7272891227,62980594.1832332,1,1,19.5,False
0.0127219879,0.0284472297,56827.7270535182,900809.767556818,1,1,26.6,False
0.0183888672,0.0411187571,22529.3750464917,7580342.007077016,1,1,25.8,False
0.0555334912,0.1241766613,44895.6702371282,2450675.969017377,1,1,23.4,False
0.2538370294,0.5675968529,88623.3001877406,70171052.63577878,1,1,20.1,False
0.008405334,0.0187948982,18785.8106968788,31970347.48609717,1,1,27.5,False
0.0146067964,0.0326617897,73035.3841051604,2606309.395002101,1,1,26.3,False
0.040230458,0.0899580388,28913.3265854899,10672175.702301282,1,1,24.1,False
0.022108281,0.0494356193,52869.8855000369,3105807.318105439,1,1,25.4,False
0.0192555078,0.0430566244,54113.2559552974,2002226.000284554,1,1,25.7,False
0.02658,0.0594346868,27506.9499362547,12943185.242799928,1,1,25.0,False
0.0139493823,0.0311917671,29544.9073238529,2831859.584620014,1,1,26.4,False
0.0245784775,0.0549591464,92163.4902519322,62403179.36144396,1,1,25.17,False
0.0151549664,0.033887535,43749.8583949854,38527654.331403375,1,1,26.22,False
0.1677084622,0.3750075218,56118.6236979659,19425954.41082631,1,1,21.0,False
0.0133215567,0.0297879063,24932.6883629641,2670547.947082635,1,1,26.5,False
0.0231502122,0.0517654482,57956.4142902504,469442.125282916,1,1,25.3,False
0.1529519353,0.3420109247,42392.4424849163,20957462.60495131,1,1,21.2,True
0.0175612318,0.0392681082,33458.7209006689,4625001.378521176,1,1,25.9,False
0.0319561887,0.0714562102,26735.6430934794,13501855.690834755,1,1,24.6,False
0.0046190746,0.0103285648,58479.2962504549,50735068.33103982,1,1,28.8,False
0.0667659413,0.1492931834,49258.8811743754,13837317.63463036,1,1,23.0,False
0.0421264611,0.0941976306,33410.0466941435,36446484.53281409,1,1,24.0,False
0.0421264611,0.0941976306,90512.558935056,58895356.28106754,1,1,24.0,False
0.0348782733,0.0779901901,74402.090452494,72125846.32757264,1,1,24.41,False
0.3051792326,0.6824015094,42493.5242319272,23091250.58203399,1,1,19.7,False
0.0167708462,0.0375007522,55776.5623461168,21825661.45802789,1,1,26.0,False
0.0175612318,0.0392681082,36736.8389729384,2774868.705265879,1,1,25.9,False
0.0101054342,0.0225964377,27968.988660708,1917145.891829656,1,1,27.1,False
0.0421264611,0.0941976306,23676.6327088392,17554285.927401554,1,1,24.0,False
0.0031156953,0.0069669064,32376.318022909,216220.53341515,1,1,29.655,False
0.0921626549,0.2060819612,33037.9330415807,11290774.892500456,1,1,22.3,False
0.0802703167,0.1794898848,49546.9356788102,62422346.24446261,1,1,22.6,False
0.0319561887,0.0714562102,37353.8219211205,45747195.537383765,1,1,24.6,False
0.0231502122,0.0517654482,64951.3697341745,71281093.49986756,1,1,25.3,False
0.3877528304,0.8670416872,65221.8441917177,72469438.0479351,1,1,19.18,False
0.1961349444,0.4385710684,36720.4040708486,41114774.43362591,1,1,20.66,False
0.1160259082,0.2594418179,13769.4259703083,38101976.09060281,1,1,21.8,False
0.0146067964,0.0326617897,115168.7242556827,884762.239484261,1,1,26.3,False
0.0192555078,0.0430566244,41684.9408392716,4416718.702565457,1,1,25.7,False
0.096506147,0.2157943048,27393.2266787523,8907318.796555055,1,1,22.2,False
0.0139493823,0.0311917671,55188.103639253,1278005.986572688,1,1,26.4,False
0.0201629919,0.0450858206,30131.3718264624,36677947.4136861,1,1,25.6,False
0.0109788026,0.0245493489,90433.9265900141,58473564.6677285,1,1,26.92,False
0.0096506147,0.0215794305,64721.6623978326,1801588.403796889,1,1,27.2,False
0.0146067964,0.0326617897,32605.0705995637,1162080.278342703,1,1,26.3,False
0.0506471459,0.1132504611,51063.5930543186,8986097.543529814,1,1,23.6,False
0.0073207399,0.016369672,39787.1032582073,24248072.495246194,1,1,27.8,False
0.0127219879,0.0284472297,67375.7070164003,57880345.33960652,1,1,26.6,False
0.0046190746,0.0103285648,36014.0699884975,29542383.495622765,1,1,28.8,False
0.0250354255,0.0559809132,52780.8833043001,15298832.560771452,1,1,25.13,False
0.040230458,0.0899580388,16800.7895406917,24683261.40567223,1,1,24.1,False
0.0506471459,0.1132504611,103763.5789789462,7975314.103236914,1,1,23.6,False
0.0242412481,0.0542050786,42685.0415272213,3997527.773397436,1,1,25.2,False
0.04411182,0.0986370281,58696.8205223466,10621727.201555643,1,1,23.9,False
0.2658,0.5943468684,48039.8836062064,24923012.00854224,1,1,20.0,False
0.0146067964,0.0326617897,37532.4167371079,3673073.973905997,1,1,26.3,False
0.0699125232,0.1563291544,61130.2302116352,71041220.45114096,1,1,22.9,False
0.0913177026,0.2041925905,51267.9914260499,58274321.23363052,1,1,22.32,False
0.0350392641,0.0783501764,32573.4156419716,3438196.566530602,1,1,24.4,False
0.040230458,0.0899580388,42498.1340707424,44226675.7406441,1,1,24.1,False
0.0384197891,0.0859092601,61686.5905614877,64444866.676831566,1,1,24.2,False
0.0246919266,0.0552128263,57679.8707994534,65794703.950658135,1,1,25.16,False
0.0167708462,0.0375007522,45767.2767986797,5521734.050608375,1,1,26.0,False
0.046190746,0.1032856481,25692.9435989592,11727935.727249896,1,1,23.8,False
0.058150704,0.130028927,33564.3761425762,8914659.773472974,1,1,23.3,False
0.0921626549,0.2060819612,41143.9441783392,10907592.73911334,1,1,22.3,False
0.0834747211,0.1866551507,42476.0901357427,7704857.071490282,1,1,22.515,False
0.0071540995,0.0159970528,80239.4596600189,68591589.3334868,1,1,27.85,False
0.1160259082,0.2594418179,45909.2551011476,27212310.47208007,1,1,21.8,False
0.1160259082,0.2594418179,56570.4760710406,36727732.46283808,1,1,21.8,True
0.046190746,0.1032856481,31915.255963372,36501284.85055784,1,1,23.8,False
0.0152951935,0.0342010925,65124.309930431,52238953.89182059,1,1,26.2,False
0.0073207399,0.016369672,24178.6594412881,32118872.126018,1,1,27.8,False
0.0788052183,0.1762138252,103277.5125577538,35583679.37110122,1,1,22.64,False
0.4290965044,0.9594889528,24913.4540383838,50231756.140964665,1,1,18.96,False
0.040230458,0.0899580388,20755.7729768816,9444917.72636976,1,1,24.1,False
0.0073207399,0.016369672,60961.542732832,75031.170733388,1,1,27.8,False
0.0699125232,0.1563291544,26388.8225418606,36699100.76194113,1,1,22.9,False
0.063760979,0.1425738833,42810.5702727094,9252299.563060036,1,1,23.1,False
0.2538370294,0.5675968529,54804.6872887709,63742182.08433471,1,1,20.1,False
0.0384197891,0.0859092601,45679.3282669986,21332441.12530316,1,1,24.2,False
0.0116025908,0.0259441818,53496.891040955,21155523.01909333,1,1,26.8,False
0.0175612318,0.0392681082,41080.4254733972,20834251.71980892,1,1,25.9,False
0.0231502122,0.0517654482,21299.8277790855,20789394.813449204,1,1,25.3,False
0.1272198785,0.2844722965,11726.5345709425,56607839.09432758,1,1,21.6,False
0.0530340723,0.1185877909,62694.6853544647,6183328.955187231,1,1,23.5,False
0.0291443905,0.0651688382,75743.1092613445,5621986.434877821,1,1,24.8,False
0.0483676488,0.1081533507,47575.5430194151,15647821.099093093,1,1,23.7,False
0.0608912622,0.1361570015,22101.1736342649,8376910.422999986,1,1,23.2,False
0.046190746,0.1032856481,19144.884662789,22927260.304875538,1,1,23.8,False
0.0366906138,0.0820427065,38434.5647315158,2262520.504646985,1,1,24.3,False
0.3346223745,0.7482383761,38622.4386482344,62393215.67954856,1,1,19.5,False
0.1332155667,0.2978790628,38408.4219804581,67893456.39082277,1,1,21.5,False
0.0120935826,0.0270420729,56888.1953763995,29642958.278261848,1,1,26.71,False
0.4619074603,1.0328564805,49852.9820727299,45596777.52698107,1,1,18.8,False
0.0242412481,0.0542050786,49731.6652479839,1630858.937072169,1,1,25.2,False
0.0146067964,0.0326617897,26208.9638563343,2181122.448566397,1,1,26.3,False
0.0088014652,0.0196806745,40073.9893419182,2119233.420792935,1,1,27.4,False
0.0096506147,0.0215794305,31692.018774187,473744.036431571,1,1,27.2,False
0.0555334912,0.1241766613,26140.4846366714,27689107.711279616,1,1,23.4,False
0.0101054342,0.0225964377,49556.6715853393,42495580.78530946,1,1,27.1,False
0.0088014652,0.0196806745,66896.7183363953,48065567.37456995,1,1,27.4,False
0.0092162655,0.0206081961,35287.7607406666,896825.991238505,1,1,27.3,False
0.0530340723,0.1185877909,25747.7412704545,35303617.4529906,1,1,23.5,False
0.0766575574,0.1714115092,54031.404266969,42686439.5430299,1,1,22.7,False
0.040846512,0.0913355774,21037.764737336,14782454.253373906,1,1,24.067,False
0.0366906138,0.0820427065,52415.8765691479,11241625.753974276,1,1,24.3,False
0.1460679643,0.3266178974,44567.9677713305,31107562.04138356,1,1,21.3,False
0.4212646106,0.9419763057,60750.0074765012,50205536.212048486,1,1,19.0,True
0.0305179233,0.0682401509,20080.1710633705,8489634.183299853,1,1,24.7,False
0.0127219879,0.0284472297,80510.2860268112,72531.255687605,1,1,26.6,False
0.058150704,0.130028927,38693.529701537,31808710.024398927,1,1,23.3,False
0.0146067964,0.0326617897,39696.887426422,14853759.46475814,1,1,26.3,False
0.0350392641,0.0783501764,42415.4907407408,37212229.04065314,1,1,24.4,False
0.058150704,0.130028927,43338.2542495247,41776956.95863813,1,1,23.3,False
0.0384197891,0.0859092601,52452.348960744,28766481.06801393,1,1,24.2,False
0.0530340723,0.1185877909,24483.9145771904,23187418.89957308,1,1,23.5,False
0.058150704,0.130028927,31506.7534226003,18579647.021895327,1,1,23.3,False
0.058150704,0.130028927,27011.563438891,30833433.114957985,1,1,23.3,False
0.0231502122,0.0517654482,20789.1271510843,12737616.21236686,1,1,25.3,False
0.0160160338,0.0358129403,46695.1342957571,5048369.244777254,1,1,26.1,False
0.0334622374,0.0748238376,24502.474714535,19643034.33912525,1,1,24.5,False
0.0699125232,0.1563291544,47290.886350722,14528238.17974574,1,1,22.9,False
0.0201629919,0.0450858206,97836.906406361,44162422.97676591,1,1,25.6,False
0.1053307015,0.2355266087,52017.3128905024,62916146.94212401,1,1,22.01,False
0.1460679643,0.3266178974,30641.7987853082,47547495.33504806,1,1,21.3,False
0.0242412481,0.0542050786,29131.2875048527,7115446.774414667,1,1,25.2,False
0.0302381333,0.0676145215,20982.0569292771,68514216.25297792,1,1,24.72,False
0.0092162655,0.0206081961,38236.3012933902,19440977.208449155,1,1,27.3,False
0.1756123185,0.3926810818,106161.6313802128,10160959.00013192,1,1,20.9,True
0.0201629919,0.0450858206,35794.982005886,6472015.474739305,1,1,25.6,False
0.0530340723,0.1185877909,18718.987709537,33552506.736483783,1,1,23.5,False
0.4792421155,1.071617948,52762.3977393259,16385972.833322745,1,1,18.72,False
0.1266353563,0.283165265,48447.2691019195,26871476.738048933,1,1,21.61,False
0.0231502122,0.0517654482,31969.4864047991,24295235.27325452,1,1,25.3,False
0.0088014652,0.0196806745,71582.5097322318,73908924.40348274,1,1,27.4,False
0.0201629919,0.0450858206,60844.8696691651,33737410.24235612,1,1,25.6,False
0.063760979,0.1425738833,8258.2907535518,57127679.679868616,1,1,23.1,False
0.0421264611,0.0941976306,60680.2339736942,43566730.04786348,1,1,24.0,False
0.1260535197,0.2818642388,48447.2693027174,26871476.738048933,1,1,21.62,False
0.0840533402,0.1879489824,23599.8873062833,15238205.361111866,1,1,22.5,False
0.1394938229,0.3119176705,33519.6924288492,62316557.12334616,1,1,21.4,False
0.0080270317,0.0179489885,41695.6173389158,396904.885680511,1,1,27.6,False
0.0366906138,0.0820427065,20405.8191269219,17636219.25962079,1,1,24.3,False
0.2016299194,0.4508582062,81898.6739754776,58038188.17653328,1,1,20.6,False
0.0175612318,0.0392681082,15499.3621366222,48395499.76221632,1,1,25.9,False
0.0194336768,0.0434550225,73494.5539760518,55993836.448282026,1,1,25.68,False
0.1010543415,0.2259643771,55742.7804767035,18922382.68340649,1,1,22.1,False
0.0101054342,0.0225964377,16570.9226044558,4561653.232962882,1,1,27.1,False
0.0732073989,0.1636967205,39424.2577039174,7502425.108391115,1,1,22.8,False
0.0278326768,0.0622357573,52192.941473587,2524091.482754765,1,1,24.9,False
0.0305179233,0.0682401509,22572.6170429488,28610986.394053627,1,1,24.7,False
0.1067959975,0.2388031102,81615.0317882576,54746433.44365886,1,1,21.98,True
0.0038419789,0.008590926,21000.7409098357,1689398.842531006,1,1,29.2,False
0.02658,0.0594346868,45884.4295883767,45768574.58394526,1,1,25.0,False
0.1529519353,0.3420109247,9251.2000352755,39247642.29617189,1,1,21.2,False
0.1160259082,0.2594418179,60121.6419732538,54545859.45618552,1,1,21.8,True
0.0142743051,0.0319183166,30113.3618371013,67204648.58650583,1,1,26.35,False
0.0513517179,0.1148259319,67388.6771347525,67466839.8273022,1,1,23.57,False
0.1214940408,0.2716689341,47059.0587398495,42041275.43626653,1,1,21.7,False
0.0483676488,0.1081533507,27277.6634717785,18950554.32597384,1,1,23.7,False
0.0178877195,0.0399981568,73369.6253864644,52375640.7625296,1,1,25.86,False
0.0802703167,0.1794898848,63578.291246942,8751234.5424293,1,1,22.6,False
0.046190746,0.1032856481,17880.2427131262,23139965.258426115,1,1,23.8,False
0.0101054342,0.0225964377,42275.5938128927,1585075.481344824,1,1,27.1,False
0.0253837029,0.0567596853,32535.8581747204,8725762.004471643,1,1,25.1,False
0.1332155667,0.2978790628,40338.566869235,50867463.971888095,1,1,21.5,False
0.0080270317,0.0179489885,80703.0346904683,50255424.76796672,1,1,27.6,False
0.2597496533,0.580817882,100531.3600637964,23570589.66856229,1,1,20.05,False
0.0058150704,0.0130028927,21056.7905288558,25188081.34779975,1,1,28.3,False
0.5553349116,1.2417666126,102047.3546983258,27429430.118613493,1,1,18.4,False
0.046190746,0.1032856481,52922.4668214001,10280159.405736204,1,1,23.8,False
0.037201031,0.0831840342,25892.126783319,13981511.655571284,1,1,24.27,False
0.0802703167,0.1794898848,30237.8103093462,38189675.65776141,1,1,22.6,False
0.0231502122,0.0517654482,30472.7148243355,7676770.624909901,1,1,25.3,False
0.0802703167,0.1794898848,46184.4835323534,11346043.227180475,1,1,22.6,False
0.0192555078,0.0430566244,23845.1832048358,6901260.353157481,1,1,25.7,False
0.0530340723,0.1185877909,24767.9039791611,23818956.70483004,1,1,23.5,False
0.0319561887,0.0714562102,23846.5977179005,15179366.394551111,1,1,24.6,False
0.02658,0.0594346868,61594.0143356124,4465642.157744954,1,1,25.0,False
0.04411182,0.0986370281,44237.5888487486,25520580.520739783,1,1,23.9,False
0.0201629919,0.0450858206,59016.9819427214,62957204.87041423,1,1,25.6,False
0.3330849243,0.744800533,105302.313899429,23302117.067520987,1,1,19.51,False
0.0127219879,0.0284472297,43588.811148106,55321652.46791224,1,1,26.6,False
0.1529519353,0.3420109247,33814.5432322875,11864758.492664017,1,1,21.2,True
0.0160160338,0.0358129403,57106.7921666873,1932296.027159444,1,1,26.1,False
0.008405334,0.0187948982,65165.11391232,499420.07237179,1,1,27.5,False
0.0076657557,0.0171411509,23864.89910199,2175277.405469118,1,1,27.7,False
0.0152951935,0.0342010925,61693.6275250646,35418649.10451032,1,1,26.2,False
0.02658,0.0594346868,29288.3348951477,5334623.751756738,1,1,25.0,False
0.04411182,0.0986370281,53002.9932566616,13245403.622723063,1,1,23.9,False
0.0708851033,0.1585039096,80150.972604228,54772585.23074525,1,1,22.87,False
0.0345585074,0.0772751717,75524.8887165539,55990439.94832197,1,1,24.43,False
0.3315545381,0.7413784854,34397.1416987603,23688818.301362835,1,1,19.52,False
0.9344476509,2.0894884689,67193.3697397132,33795939.780682564,1,1,17.27,False
0.0152951935,0.0342010925,23222.9164886359,14470029.05013726,1,1,26.2,False
0.04411182,0.0986370281,81094.6095150564,12890800.661380537,1,1,23.9,False
0.0231502122,0.0517654482,50862.3325509168,44142981.22262093,1,1,25.3,False
0.0127219879,0.0284472297,36650.6643145154,30224666.394362427,1,1,26.6,False
0.0167708462,0.0375007522,28839.4035870972,2635549.211240608,1,1,26.0,False
0.0096506147,0.0215794305,60929.388681223,471382.559254686,1,1,27.2,False
0.0083397873,0.0186483314,35840.5397629871,1282142.15824117,1,1,27.517,False
0.263363131,0.5888978636,50777.5758816992,39159870.96691505,1,1,20.02,True
0.0608912622,0.1361570015,84599.5152428665,27689483.53104864,1,1,23.2,False
0.0150853356,0.0337318359,78018.4261546222,64976801.17305744,1,1,26.23,False
2.6336313095,5.8889786358,122047.5323622643,58382021.04866217,1,1,15.02,True
0.063760979,0.1425738833,13663.6747830792,30852074.6102572,1,1,23.1,False
0.0128989683,0.02884297,41418.8763748999,759900.646564927,1,1,26.57,False
0.0055533491,0.0124176661,28155.3883904746,1378834.367520995,1,1,28.4,False
0.0167708462,0.0375007522,26016.4566373563,28865652.36831603,1,1,26.0,False
0.040230458,0.0899580388,38627.2303861064,67338030.28675441,1,1,24.1,False
0.1460679643,0.3266178974,31386.6336562854,40353722.45193389,1,1,21.3,False
0.0530340723,0.1185877909,39938.5424379121,6309877.473527833,1,1,23.5,False
0.0192555078,0.0430566244,24616.5029045119,4358814.229019232,1,1,25.7,False
0.1925550782,0.4305662442,62989.32647754,66671800.87008253,1,1,20.7,False
0.6991252322,1.5632915441,46821.2421661891,12795460.233413815,1,1,17.9,False
0.5018281006,1.1221217459,66320.8126396783,68568615.61851048,1,1,18.62,False
0.0201629919,0.0450858206,46214.7123827264,2086364.105911849,1,1,25.6,False
0.0160160338,0.0358129403,35973.8392703173,4920591.899612898,1,1,26.1,False
0.0319561887,0.0714562102,19044.9788407815,14585378.118417544,1,1,24.6,False
0.004411182,0.0098637028,39538.3841867034,751876.710491098,1,1,28.9,False
0.0319561887,0.0714562102,25914.8195965583,14246196.707820345,1,1,24.6,False
0.0699125232,0.1563291544,44613.7922417576,54925312.0598746,1,1,22.9,False
0.022108281,0.0494356193,63875.896426724,24529538.389366765,1,1,25.4,False
